Parent_ID,order_id,date,text,date_new
1091.0,1,," ~ Friday</strong></p>

<br/>
<p>x Friday 7<sup rend='sup'>th</sup> at [[Elijah Foster|E Fosters]] 4 oclock AM / 2 {<span class='unclear'>[shorthand?]</span>}</p>

<br/>
<p><strong><date when='1835-08-09'>August 9, 1835",
1091.0,1,,</date>,
1091.0,1,," ~ Sunday</strong></p>

<br/>
<p>x Sunday 9<sup rend='sup'>th</sup> at the [[Sulphur Wells Academy, Henry County, Tennessee|Academy]] by Col [[Solomon Copeland|Copelands]]<br/>
2 Cor 9 = 3 = 4 = {<span class='unclear'>[shorthand?]</span>}</p>

<br/>
<p><strong><date when='1835-08-11'>August 11, 1835",
1091.0,1,,</date>,
1091.0,1,," ~ Tuesday</strong></p>

<br/>
<p>x Tuesday 11<sup rend='sup'>th</sup> at Br [[Levi Taylor|Taylors]] ^<span class='unclear'>[het]</span>^ 12 oclock / <span class='unclear'>[he]</span></p>

<br/>
<p><strong><date when='1835-08-13'>August 13, 1835",
1091.0,1,,</date>,
1091.0,1,," ~ Thursday</strong></p>

<br/>
<p>x Thursday 13th at Mr [[Mr. Butterworth|Butterworths]] /</p>

<br/>
<p><strong><date when='1835-08-14'>August 14, 1835",
1091.0,1,,</date>,
1091.0,1,," ~ Friday</strong></p>

<br/>
<p>Friday 14<sup rend='sup'>th</sup> at Mr [[Thomas E. McCaman|MCCaman's]] 12 oclok /</p>

<br/>
<p><strong><date when='1835-08-16'>August 16, 1835",
1091.0,1,,</date>,
1091.0,1,," ~ Sunday</strong></p>

<br/>
<p>Sunday ^16<sup rend='sup'>th</sup>^ at Br  [[Benjamin Lynn Clapp|Claps]] ◊◊Y 12 oclk AM / [sideways text] 13 + 8 + 11 = 32 [end of sideways text]</p>

<br/>
<p><strong><date when='1835-08-23'>August 23, 1835",
1091.0,1,,</date>,
1091.0,1,," ~ Sunday</strong></p>

<br/>
<p>Sunday 23 at Col [[Solomon Copeland|Copelands]] /</p>

<br/>
<p><strong><date when='1835-08-26'>August 26, 1835",
1091.0,1,,</date>,
1091.0,1,," ~ Wednesday</strong></p>

<br/>
<p>Wendsday 26 at Br [[John Jackson|J Jacksons]] /</p>

</p>",
1091.0,2,1835-08-28,"<p><p><strong><date when='1835-08-28'>August 28, 1835",08/28/1835
1091.0,2,1835-08-29,</date>,08/29/1835
1091.0,2,1835-09-01," ~ Friday</strong></p>

<br/>
<p>Friday 28<sup>th</sup> at [[Lewis Barker|L Barkers]] /</p>

<br/>
<p><strong><date when='1835-08-29'>August 29, 1835",09/01/1835
1091.0,2,1835-09-02,</date>,09/02/1835
1091.0,2,1835-09-03," ~ Saturday</strong></p>

<br/>
<p>Saturday 29<sup><u>th</u></sup> at [[Eagle Creek, Benton County, Tennessee|Egle Creek]] /</p>

<br/>
<p><strong><date when='1835-09-01'>September 1, 1835",09/03/1835
1091.0,2,1835-09-06,</date>,09/06/1835
1091.0,2,1835-09-08," ~ Tuesday</strong></p>

<br/>
<p>Sept 1<sup><u>st</u></sup> Tuesday at Br [[Samuel Walker West|West's]] /</p>

<br/>
<p><strong><date when='1835-09-02'>September 2, 1835",09/08/1835
1091.0,2,1835-09-10,</date>,09/10/1835
1091.0,2,1835-09-11," ~ Wednesday</strong></p>

<br/>
<p>^Wendsday 2 at Br [[Albert Petty|Potters]] /^</p>

<br/>
<p><strong><date when='1835-09-03'>September 3, 1835",09/11/1835
1091.0,2,1835-09-13,</date>,09/13/1835
1091.0,2,," ~ Thursday</strong></p>

<br/>
<p>Thursday 3<sup>rd</sup> at [[Elijah Foster|E Fosters]] /</p>

<br/>
<p><strong><date when='1835-09-06'>September 6, 1835",
1091.0,2,,</date>,
1091.0,2,," ~ Sunday</strong></p>

<br/>
<p>Sunday 6<sup>th</sup> at Col [[Solomon Copeland|Copelands]] /</p>

<br/>
<p><strong><date when='1835-09-08'>September 8, 1835",
1091.0,2,,</date>,
1091.0,2,," ~ Tuesday</strong></p>

<br/>
<p>Tuesday 8<sup><u>th</u></sup> at [[Blood River, Henry County, Tennessee|Bloody]] /</p>

<br/>
<p><strong><date when='1835-09-10'>September 10, 1835",
1091.0,2,,</date>,
1091.0,2,," ~ Thursday</strong></p>

<br/>
<p>Thursday 10 at Mr [[Mr. Butterworth|Butterworth]] /</p>

<br/>
<p><strong><date when='1835-09-11'>September 11, 1835",
1091.0,2,,</date>,
1091.0,2,," ~ Friday</strong></p>

<br/>
<p>Friday 11<sup>th</sup> at Mr [[Thomas E. McCaman|MCCaman]]</p>

<br/>
<p><strong><date when='1835-09-13'>September 13, 1835",
1091.0,2,,</date>,
1091.0,2,," ~ Sunday</strong></p>

<br/>
<p>Sunday 13th at Mr [[John Clapp|Claps]] R.Y. /</p>

<br/>
<p>[ink change] Dec 11<sup><u>th</u></sup> [[Johnson F. Lane|Johnston F Lane]] Dp to cash $1.25 - Cr to cash .50 = due 0.75</p>

<br/>
<p>Cr to [[Benjamin Lynn Clapp|Benjamin Clapp]] for papers 50 cts</p>

<br/>
<p>[FIGURES]</p>

</p>",
1091.0,3,1836-01-01,"<p><p><strong><date when='1836-01-01'>January 1, 1836",01/01/1836
1091.0,3,1836-01-02,</date>,01/02/1836
1091.0,3,1836-01-03," ~ Friday</strong></p>

<br/>
<p>1 Jan 1<sup rend='sup'><u rend='underline'>st</u></sup> 1836 Friday spent at Brother [[Levi Taylor|Taylors]]</p>

<br/>
<p><strong><date when='1836-01-02'>January 2, 1836",01/03/1836
1091.0,3,1836-01-10,</date>,01/10/1836
1091.0,3,1836-01-16," ~ Saturday</strong></p>

<br/>
<p>2 Wrote a Letter to Elder [[Warren Farr Parrish|W Parrish]]<br/>
containing 200 lines in answer to one from<br/>
him that was Dated Nov 29<sup><u>th</u></sup> 1835 and<br/>
I received it on the 1<sup>st</sup> of Jan 1836</p>

<br/>
<p><strong><date when='1836-01-03'>January 3, 1836",01/16/1836
1091.0,3,1836-01-17,</date>,01/17/1836
1091.0,3,1836-01-18," ~ Sunday</strong></p>

<br/>
<p>3 Sunday Preached at Mr [[Joseph Chumbley|Chumleys]] [Chumbley] returned to<br/>
Brother [[Levi Taylor|Taylors]] to study Grammer<br/>
spent the week in studying, at Br Taylors</p>

<br/>
<p><strong><date when='1836-01-10'>January 10, 1836",01/18/1836
1091.0,3,1836-01-19,</date>,01/19/1836
1091.0,3,1836-01-20," ~ Sunday</strong></p>

<br/>
<p>10 Sunday visited the Saints at Mr [[Joseph Chumbley|Chumleys]]<br/>
&amp; returned to Br [[Levi Taylor|Taylors]].<br/>
Spent the week studying at Br Taylors</p>

<br/>
<p><strong><date when='1836-01-16'>January 16, 1836",01/20/1836
1091.0,3,1836-01-21,</date>,01/21/1836
1091.0,3,1836-01-22," ~ Saturday</strong></p>

<br/>
<p>16 Saturday Rode to Col [[Solomon Copeland|Copeland]] 10 miles</p>

<br/>
<p><strong><date when='1836-01-17'>January 17, 1836",01/22/1836
1091.0,3,1836-01-23,</date>,01/23/1836
1091.0,3,," ~ Sunday</strong></p>

<br/>
<p>17 Preached at the [[Sulphur Wells Academy, Henry County, Tennessee|Academy]] after [[Parson Pott|Parson Potts]]<br/>
on Sunday returned to Col [[Solomon Copeland|Copeland]] 4 miles</p>

<br/>
<p><strong><date when='1836-01-18'>January 18, 1836",
1091.0,3,,</date>,
1091.0,3,," ~ Monday</strong></p>

<br/>
<p>18<sup>th</sup> Rode to Mr [[William Ross|Rues]] [Ross] Preached at his house<br/>
at 12 o'clock then rode to [[George Washington Brandon|George W Brandon]]<br/>
Preached at his house at night procured<br/>
1 subscrber for M[essenger &amp;] Ad[vocate] distance 16 miles</p>

<br/>
<p><strong><date when='1836-01-19'>January 19, 1836",
1091.0,3,,</date>,
1091.0,3,," ~ Tuesday</strong></p>

<br/>
<p>19 Rode to &amp; crossed the Mouth of [[Big Sandy River, Henry County, Tennessee|Sandy]] at<br/>
Authurs ferry from thence to Br [[Levi Taylor|Taylors]] 24/mile</p>

<br/>
<p><strong><date when='1836-01-20'>January 20, 1836",
1091.0,3,,</date>,
1091.0,3,," ~ Wednesday</strong></p>

<br/>
<p>20 Rode to Mr [[Joseph Chumbley|Chumblys]] 1 mile</p>

<br/>
<p><strong><date when='1836-01-21'>January 21, 1836",
1091.0,3,,</date>,
1091.0,3,," ~ Thursday</strong></p>

<br/>
<p>21 Rode to [[James Hendricks|James Hendricks]] from thence to Br<br/>
[[Benjamin Lynn Clapp|Clapps]] [[Terrapin, Calloway County, Kentucky|Taropen]] distance 30 miles</p>

<br/>
<p><strong><date when='1836-01-22'>January 22, 1836",
1091.0,3,,</date>,
1091.0,3,," ~ Friday</strong></p>

<br/>
<p>22 Rode to Father [[Joseph Greenwood|Greenwoods]] Prea^c^hed at<br/>
his house the[n] rode to Br [[John Camp|Camps]] 7 miles</p>

<br/>
<p><strong><date when='1836-01-23'>January 23, 1836",
1091.0,3,,</date>,
1091.0,3,," ~ Saturday</strong></p>

<br/>
<p>23 Preached at Br [[Benjamin Lynn Clapp|Clapps]] &amp; blessed 10<br/>
children in the name of Jessus Christ<br/>
then rode to [[Clarks River, Calloway County, Kentucky|Clarks River]] distance 12 m<br/>
&amp; collected $7.00 for the [[Kirtland Temple, Kirtland, Geauga County, Ohio|house]] of God at [[Kirtland, Geauga County, Ohio|Kirtland]]</p>

<br/>
<p><strike rend='str'>24</strike></p>

</p>",
1091.0,4,1836-01-24,"<p><p><strong><date when='1836-01-24'>January 24, 1836",01/24/1836
1091.0,4,1836-01-25,</date>,01/25/1836
1091.0,4,1836-01-26," ~ Sunday</strong></p>

<br/>
<p>Jan 24 [sideways text in margin] preached at night [end of sideways text]<br/>
Preached at Br [[Daniel Stillwell Thomas|Thomase's]] Sunday &amp; blessed<br/>
6 Children after i closed meeting<br/>
a Baptist Prist [[William Willson|William Wil<s>l</s>son]] arose &amp;<br/>
and invited us to attend a meeting of theirs<br/>
&amp; cleer ourselfs of things they had<br/>
accused us of. I answered him before<br/>
the people &amp; remarked that I was<br/>
surprised that they should take the<br/>
liberties of the Country into their own<br/>
own hands to try American<br/>
citisons by [blank]</p>

<br/>
<p><strong><date when='1836-01-25'>January 25, 1836",01/26/1836
1091.0,4,1836-01-27,</date>,01/27/1836
1091.0,4,1836-01-28," ~ Monday</strong></p>

<br/>
<p>25 Rode to [[James Martin|James Martins]] preach<br/>
at his house a<s>l</s>lso at night 12 miles</p>

<br/>
<p><strong><date when='1836-01-26'>January 26, 1836",01/28/1836
1091.0,4,1836-01-29,</date>,01/29/1836
1091.0,4,1836-01-30," ~ Tuesday</strong></p>

<br/>
<p>26 Returned to Brother [[Daniel Stillwell Thomas|Thomases]]<br/>
preached at his his house. 12 mil</p>

<br/>
<p><strong><date when='1836-01-27'>January 27, 1836",01/30/1836
1091.0,4,1836-01-31,</date>,01/31/1836
1091.0,4,1836-02-01," ~ Wednesday</strong></p>

<br/>
<p>27 Rode to [[Stephen Brady|Stephen Braidy's]] [Brady] 24 m</p>

<br/>
<p><strong><date when='1836-01-28'>January 28, 1836",02/01/1836
1091.0,4,1836-02-02,</date>,02/02/1836
1091.0,4,," ~ Thursday</strong></p>

<br/>
<p>28 Preached at [[Stephen Brady|Stephen Braidy's]] then<br/>
Rode to Mr [[John Freeman|Freeman's]] distance 14</p>

<br/>
<p><strong><date when='1836-01-29'>January 29, 1836",
1091.0,4,,</date>,
1091.0,4,," ~ Friday</strong></p>

<br/>
<p>29 Preached at [[John Rowlett|John Rowlett's]] blessed<br/>
<s>2</s> 3 children then rode to Br [[Levi Taylor|Taylor's]] 5 m</p>

<br/>
<p><strong><date when='1836-01-30'>January 30, 1836",
1091.0,4,,</date>,
1091.0,4,," ~ Saturday</strong></p>

<br/>
<p>30 Rode to Mr [[Joseph Chumbley|Chumbley's]] &amp; to Br<br/>
[[Samuel Smith|Smith's]] Preached at his house returned<br/>
to Chumbleys distance 3 miles</p>

<br/>
<p><strong><date when='1836-01-31'>January 31, 1836",
1091.0,4,,</date>,
1091.0,4,," ~ Sunday</strong></p>

<br/>
<p>31 Sunday Preached at Br [[Levi Taylor|Taylors]]</p>

<br/>
<p><strong><date when='1836-02-01'>February 1, 1836",
1091.0,4,,</date>,
1091.0,4,," ~ Monday</strong></p>

<br/>
<p>Feb 1<sup rend='sup'>st</sup> Rode to Br [[Brother Davis, Tennessee|Davis'es]] 10 mile collected<br/>
$500 dollars for building the [[Kirtland Temple, Kirtland, Geauga County, Ohio|house]]<br/>
of the Lord at [[Kirtland, Geauga County, Ohio|Kirtland]]</p>

<br/>
<p><strong><date when='1836-02-02'>February 2, 1836",
1091.0,4,,</date>,
1091.0,4,," ~ Tuesday</strong></p>

<br/>
<p>2 rode to <strike rend='str'>Mr [[David Cranshaw|Cranshaws]]</strike> <s>14 miles</s> <br/>
[[Paris, Henry County, Tennessee|Paris]] 10 miles A Letter from [[John Whitmer|Whitmer]]</p>

</p>",
1091.0,5,1836-02-03,"<p><p><strong><date when='1836-02-03'>February 3, 1836",02/03/1836
1091.0,5,1836-02-04,</date>,02/04/1836
1091.0,5,1836-02-05," ~ Wednesday</strong></p>

<br/>
<p>Feb 3<sup rend='sup'><u>rd</u></sup> Rode to [[David Cranshaw|D Cranshaws]] 14 miles</p>

<br/>
<p><strong><date when='1836-02-04'>February 4, 1836",02/05/1836
1091.0,5,1836-02-06,</date>,02/06/1836
1091.0,5,," ~ Thursday</strong></p>

<br/>
<p>4 Rode to [[John Jackson|J Jacksons]] preached at his<br/>
house distance 14 miles</p>

<br/>
<p><strong><date when='1836-02-05'>February 5, 1836",
1091.0,5,,</date>,
1091.0,5,," ~ Friday</strong></p>

<br/>
<p>5 Rode to [[Lewis Barker|L Barkers]] Preached at<br/>
his hous from thence to Mr [[Anthony M. Tittle|Tittles]]<br/>
Preached at his house distance 10.</p>

<br/>
<p><strong><date when='1836-02-06'>February 6, 1836",
1091.0,5,,</date>,
1091.0,5,," ~ Saturday</strong></p>

<br/>
<p>6 Rode to Br [[Joseph Fry|Frey's]] [Fry] distance 10 miles</p>

<br/>
<p>W W h Willford Woodr<br/>
W. W 1 heathein h</p>

<br/>
<p>[sideways text] <br/>
$25.00 + bue [due] 35.50 = $60.50 41 sub<br/>
26 + 10 = 36 + 5 = 41<br/>
5 + 7 + 8 + 2 + 1 + 2 + 1 = 26<br/>
9 + 1 = 10<br/>
25.00<br/>
38 + 5 + 20 = 63 - 35 = 28<br/>
5.00 + 5.00 + 6.00 + 4.00 + 3.00 + 2.00 = 25.00<br/>
274 + 70 = 344 + 450 + 350 = 1144 + 500 = 1644<br/>
[end of sideways text]</p>

<br/>
<p>[upside-down text]<br/>
Wilford Woodruff<br/>
<span class='unclear'>[cup]</span> of of of of of of of <br/>
W Whatever purifies<br/>
fortifies the heart<br/>
Wilford Woodruff<br/>
Willford Woodruff<br/>
Willford Woodruff<br/>
Willford Woodruff<br/>
[end of upside-down text]</p>

<br/>
<p>[sideways text]<br/>
17.00 + 6 + 6 + 32 = 51 [61]<br/>
[end of sideways text]</p>

</p>",
1091.0,6,,"<p><p>miles exspenses<br/>
Sunday 20th WW paid for bread &amp; ^Sugar^ 25 cts</p>

<br/>
<p>70 + 32 = 97 Aug 37 cts<br/>
79 + 73 = 152<br/>
74 + 6 = 80 + 175 = 9 [blank]<br/>
79 + 7<s>8</s>4 = 153<br/>
11.75<br/>
heart<br/>
ford in the<br/>
43 + 2<s>9</s>7 = 70<br/>
28 + 43 = 71<br/>
27 + 43 = 70<br/>
2<s>8</s>◊ + 43 = 6<s>8</s>6</p>

<br/>
<p>[sideways text] <br/>
WW O Smoot lent [[Abraham Owen Smoot|A O Smoot]] 25<br/>
$ cts 6 + 50 + 6 + 75 + 12 1/2 + 18 1/2 + 6 + 25 = paid $2.19<br/>
$ cts 25 + 1.00 + 50 + 87 1/2 + 18 + 50 = paid $3.30 1/2 + 2.19 = 2($5.49 + 4 = <span class='unclear'>[illegible]</span> + 3.14 + 9 + 4 + 1<br/>
274◊ - 219 = 55 cts + paid 25 cts = <span class='unclear'>[illegible]</span> 80 cts<br/>
548</p>

<br/>
<p>WW d◊ to A O. Smoot<br/>
[end of sideways text]</p>

</p>",
1091.0,7,,"<p><p>Exspenses<br/>
<s>W Woodruff paid for bucket &amp; butter $7.00</s></p>

<br/>
<p><s>[[Jesse Turpin|J Turpin]] paid for cheese 00.50 <sup rend='sup'><u rend='underline'>ct</u></sup><br/>
d[itt]o do 5 l[oa]fs bread 25 = [ct]<br/>
[[Abraham Owen Smoot|A O Smoot]] cheese 12 1/2<br/>
do 5 lfs bread 25<br/>
from [[Paducah, McCracken County, Kentucky|Paducah]] to [[Louisville, Jefferson County, Kentucky|Luisville]]</s></p>

<br/>
<p><s>Smoot &amp; Woodruff expenses fron<br/>
Luisville to [[Cincinnati, Hamilton County, Ohio|Cincinnati]]</s></p>

<br/>
<p><s>W Woodruff paid for cakes $00.06<br/>
do-do lodging 50<br/>
A O Smoot paid for Breakfast 25<br/>
W Woodruff for cake 6<br/>
A O Smoot paid for lodging &amp; break^fast^ $1.00<br/>
W. Lent A O Smoot cash 25<br/>
W Woodruff paid for lodging breakfa^st^ 0.75<br/>
W W paid for sildge [silage] 12 1/2<br/>
<s>w</s>A O Smoot paid lodgings 50<br/>
WW for cakes &amp; cider 18 1/2<br/>
do cider 6<br/>
A O Smoot for provisions 87 1/2<br/>
do Sausages Raisons Apples 18<br/>
do Breakfast 50</s></p>

</p>",
1091.0,8,,"<p><u>miles</u><br/>
<u>miles</u> 10 + 4 + 16 + 24 + 31 + 7 + 12 + 12 + 12 + 24 + 14 + 5 + 3 + 10 + 10 + 14 + 14 + 10 + 10 + 12 + 15 + 3 + 3 + 2 + 2 + 5 + 10 + 10 + 25 + 14 + 18 + 4 + 10 + 10 + 2 + 20 + 3 + 4 + 6 + 24 + 12 + 14 + 2 + 12 + 12 + 14 = <u rend='underline'>511</u><br/>
78 + 4 + 6 + 6 + 10 + 14 + 16 + 2 + 10 + 18 + 15 + 1 + 6 + 10 + 30 + 7 + 14 + 3 + 6 + 10 + 4 + 22 + 9 + 2 + 22 + 6 + 10 + 16 + 8 + 14 + 30 + 5 + 16 + 2 + 2 + 12 + 12 + 14 + 12 + 4 + 12 = <u rend='underline'>440</u><br/>
6 + 10 + 3 + 1 + 10 + 6 + 4 + 5 + 10 + 16 + 4 + 14 + 10 + 12 + 2 + 10 + 12 + 3 + 11 + 2 + 10 + 20 + 16 + 40 + 30 + 20 + 5 + 12 + 15 + 3 + 5 + 8 + 10 + 10 + 12 + 12 + 12 + 25 + 8 + 10 + 15 = <u rend='underline'>450</u><br/>
20 + 7 + 25 + 6 + 3 + 7 + 15 + 2 + 6 + 25 + 4 + 20 + 8 + 40 + 25 + 35 + 10 + 20 + 20 + 6 + 16 + 14 + 14 + 25 + 4 + 14 + 5 + 5 + 25 + 20 + 10 + 35 + 6 + 6 + 3 + 6 + 16 + 4 = <u rend='underline'>532</u><br/>
22 + 4 + 20 + 9 + 20 + 4 + 14 + 30 + 22 + 11 + 14 + 14 + 22 + 22 + 25 + 4 + 4 + 5 + 8 + 20 + 6 + 30 + 5 + 15 + 6 + 5 + 2 + 6 + 4 + 2 + 12 + 30 + 8 + 18 + 10 + 11 + 18 + 3 = <u rend='underline'>486</u><br/>
6 + 12 + 15 + 25 + 100 + 100 + 100 + 100 + 4 + 30 + 30 + 30 + 4 + 7 + 16 + 2 + 5 + 6 + 3 + 6 + 25 + 6 + 118 + 162 + 137 + 47 + 33 + 9 = <u rend='underline'>1138</u></p>

<p><u rend='underline'>met/</u> <u rend='underline'>153</u></p>

<p><u rend='underline'>M[essenger] ^&amp;^ Ad[vocate]</u><br/>
<u rend='underline'>22</u></p>

<p>rec[eive]d <br/>
<u rend='underline'>Letturs</u><br/>
2 + 4 + 1 = <u rend='underline'>7</u></p>

<p><u rend='underline'>mobs</u><br/>
2 + 1 = <u rend='underline'>3</u></p>

<p><u rend='underline'>Bap[tize]d</u><br/>
1 + 2 + 1 + 1 + 2 + <s>1</s>3 + 3 + 1 + 1 + 2 + 1 + 2 + 2 + 2 + 1 + 1 + 1 = <u rend='underline'>27</u></p>

<p>debat<br/>
<u rend='underline'>Luses</u><br/>
1 + 1 + 2 + 1 + 1 + 1 + 1 + 1 + 1 + 2 + 2 + 1 + 1 + 1 + 1 + 1 + 2 + 1 + 1 + 1 + 2 + 1 + 2 + 2 +2 = <u rend='underline'>34</u> <br/>
1 + 1 + 1 + 1 = <u rend='underline'>4</u></p>

<p>blessed <br/>
ch{<span class='unclear'>[shorthand?]</span>}<br/>
10 + 6 + 3 = <u rend='underline'>19{<span class='unclear'>[shorthand?]</span>}</u></p>

<p><u rend='underline'>ordained</u> <br/>
E[lder] 2 = 2<br/>
P[riest] 2 + 1 = 3<br/>
T[eacher] 1 = 1<br/>
D[eacon] 2 = 2</p>

<p><u rend='underline'>{<span class='unclear'>[shorthand?]</span>} hand</u><br/>
m <span class='unclear'>[clape]</span> 1 + 1 + 1 + 1 = <u rend='underline'>heard 4</u></p>

<p><u rend='underline'>{<span class='unclear'>[shorthand?]</span>}</u><br/>
1 + 1 + 1 + 1 = <u rend='underline'>4</u></p>

<p><u rend='underline'>i 2<strike rend='str'>◊</strike>6.00</u></p>

<p>money<br/>
<u rend='underline'>{<span class='unclear'>[shorthand?]</span>}</u><br/>
7.00 + 5 + 15.50 + 9.50 + 12 + 13 = $74 <strike rend='str'>◊</strike> 74.00<br/>
11 + 74 + 6 = 91<br/>
75 = 75</p>

<p>[sideways text]<br/>
i gave $6 dollars for the<br/>
[[Kirtland Temple, Kirtland, Geauga County, Ohio|house]] of the Lord<br/>
&amp; Procured $70 for M &amp; Ad</p>

<p>An account of ^{<span class='unclear'>[shorthand?]</span>}^ travels in my Journal in the year of 1836) blessed 19 children<br/>
Travled 6557 miles<br/>
Held 153 meetings<br/>
Baptised 27 Persons<br/>
Ordained 2 Elders, 3 Priests 1 Teacher &amp; 2 deacons| Ordained 8 Persons<br/>
Pro {<span class='unclear'>[shorthand?]</span>} 22 {<span class='unclear'>[shorthand?]</span>} M &amp; Ad<br/>
I had 3 mobs come against me<br/>
Held 4 debates Healed 4 Persons {<span class='unclear'>[shorthand?]</span>} Attended 4 Conferences<br/>
Procured $91 dollars for building the house of the Lord) received 7 letters<br/>
Wrote 34 Letters<br/>
[end of sideways text]</p>",
1091.0,9,1836-11-03,<p><date when='1836-11-03'>Nov 3<sup rend='sup'><u rend='underline'>rd</u></sup> 1836,11/03/1836
1091.0,9,,</date>,
1091.0,9,,". Treaded [traded] with<br/>
Brother [[Jacob Bump|Bump]] to the amount<br/>
of $12.89<br/>
Dec 7<sup>th</sup> Cr to Bump 2 pair ^socks^ 2/6 $0.94<br/>
28<u><sup>th</sup></u> Cr to one spool of th[r]ead 6<br/>
to one order on the store for Talering $3.00<br/>
[written in pencil] to 6 sheets paper 6 cts<br/>
[several lines blank]<br/>
[written in ink] Cr to Broth [[Thomas Bond|Bond]] 25 cts</p>",
1091.0,20,,"<p>[upside-down text at bottom of page] <br/>
Mr [[Asahel Hart Woodruff, b. 1814|Asahel]] Willford<br/>
Asah<br/>
[end of upside-down text]</p>",
1091.0,21,,"<p><p>[upside-down text]<br/>
&amp; followed him &amp; caught him<br/>
in the River &amp; cut his throut<br/>
&amp; broat him to shore passed [[Big Sandy River, unorganized U.S. Territory|big<br/>
Sandy]] travled during the day<br/>
&amp; night to [[Parkersburg, Wood County, Virginia|parkersburg]] at the<br/>
mouth of the little penaugh [Kanawhah] River<br/>
Distance of the day [in pencil] 162 = 1<s>75</s>62</p>

<br/>
<p>20<sup><u>th</u></sup> Sunday Travled from parkers<br/>
burg f◊◊ri◊◊y 12 m from thence to<br/>
[[Wellsville, Columbiana County, Ohio|Welsville]] During the day &amp; night</p>

<br/>
<p>Capt. [[Thomas Clark|^thomas^ Clark]] was in [[Wheeling, Ohio County, Virginia|wheeling]] Virginia 187 miles</p>

<br/>
<p>21st In the morning had a happy<br/>
interviewed with priest [[Jesse Turpin|Turpin]] in<br/>
wellsville visted the Town &amp; spent<br/>
the day at Brother or Elder [[Samuel Burwell|Samuel<br/>
Burwells]] in Wellsville</p>

</p>

<p>W <br/>
Kirt ""<br/>
Wilford<br/>
<span class='unclear'>[Wone]</span> <br/>
""<br/>
heat <br/>
[[Kirtland, Geauga County, Ohio|Kirtland]] <span class='unclear'>[kirt◊◊]</span> <br/>
Wood<br/>
Willford <br/>
fo the<br/>
[end of upside-down text]</p>

<p>WW<br/>
heart</p>",
