Parent_ID,order_id,date,text,date_new
1091,5,"February 6, 1836 "," Saturday


6 Rode to Br [[Joseph Fry|Frey's]] [Fry] distance 10 miles


W W h Willford Woodr
W. W 1 heathein h


[sideways text] 
$25.00 + bue [due] 35.50 = $60.50 41 sub
26 + 10 = 36 + 5 = 41
5 + 7 + 8 + 2 + 1 + 2 + 1 = 26
9 + 1 = 10
25.00
38 + 5 + 20 = 63 - 35 = 28
5.00 + 5.00 + 6.00 + 4.00 + 3.00 + 2.00 = 25.00
274 + 70 = 344 + 450 + 350 = 1144 + 500 = 1644
[end of sideways text]


[upside-down text]
Wilford Woodruff
[cup] of of of of of of of 
W Whatever purifies
fortifies the heart
Wilford Woodruff
Willford Woodruff
Willford Woodruff
Willford Woodruff
[end of upside-down text]


[sideways text]
17.00 + 6 + 6 + 32 = 51 [61]
[end of sideways text]

",02/06/1836
1091,6,NA,"miles exspenses
Sunday 20th WW paid for bread &amp; ^Sugar^ 25 cts


70 + 32 = 97 Aug 37 cts
79 + 73 = 152
74 + 6 = 80 + 175 = 9 [blank]
79 + 784 = 153
11.75
heart
ford in the
43 + 297 = 70
28 + 43 = 71
27 + 43 = 70
28◊ + 43 = 686


[sideways text] 
WW O Smoot lent [[Abraham Owen Smoot|A O Smoot]] 25
$ cts 6 + 50 + 6 + 75 + 12 1/2 + 18 1/2 + 6 + 25 = paid $2.19
$ cts 25 + 1.00 + 50 + 87 1/2 + 18 + 50 = paid $3.30 1/2 + 2.19 = 2($5.49 + 4 = [illegible] + 3.14 + 9 + 4 + 1
274◊ - 219 = 55 cts + paid 25 cts = [illegible] 80 cts
548


WW d◊ to A O. Smoot
[end of sideways text]

",NA
1091,7,NA,"Exspenses
W Woodruff paid for bucket &amp; butter $7.00


[[Jesse Turpin|J Turpin]] paid for cheese 00.50 ct
d[itt]o do 5 l[oa]fs bread 25 = [ct]
[[Abraham Owen Smoot|A O Smoot]] cheese 12 1/2
do 5 lfs bread 25
from [[Paducah, McCracken County, Kentucky|Paducah]] to [[Louisville, Jefferson County, Kentucky|Luisville]]


Smoot &amp; Woodruff expenses fron
Luisville to [[Cincinnati, Hamilton County, Ohio|Cincinnati]]


W Woodruff paid for cakes $00.06
do-do lodging 50
A O Smoot paid for Breakfast 25
W Woodruff for cake 6
A O Smoot paid for lodging &amp; break^fast^ $1.00
W. Lent A O Smoot cash 25
W Woodruff paid for lodging breakfa^st^ 0.75
W W paid for sildge [silage] 12 1/2
wA O Smoot paid lodgings 50
WW for cakes &amp; cider 18 1/2
do cider 6
A O Smoot for provisions 87 1/2
do Sausages Raisons Apples 18
do Breakfast 50

",NA
1091,8,NA,"miles
miles 10 + 4 + 16 + 24 + 31 + 7 + 12 + 12 + 12 + 24 + 14 + 5 + 3 + 10 + 10 + 14 + 14 + 10 + 10 + 12 + 15 + 3 + 3 + 2 + 2 + 5 + 10 + 10 + 25 + 14 + 18 + 4 + 10 + 10 + 2 + 20 + 3 + 4 + 6 + 24 + 12 + 14 + 2 + 12 + 12 + 14 = 511
78 + 4 + 6 + 6 + 10 + 14 + 16 + 2 + 10 + 18 + 15 + 1 + 6 + 10 + 30 + 7 + 14 + 3 + 6 + 10 + 4 + 22 + 9 + 2 + 22 + 6 + 10 + 16 + 8 + 14 + 30 + 5 + 16 + 2 + 2 + 12 + 12 + 14 + 12 + 4 + 12 = 440
6 + 10 + 3 + 1 + 10 + 6 + 4 + 5 + 10 + 16 + 4 + 14 + 10 + 12 + 2 + 10 + 12 + 3 + 11 + 2 + 10 + 20 + 16 + 40 + 30 + 20 + 5 + 12 + 15 + 3 + 5 + 8 + 10 + 10 + 12 + 12 + 12 + 25 + 8 + 10 + 15 = 450
20 + 7 + 25 + 6 + 3 + 7 + 15 + 2 + 6 + 25 + 4 + 20 + 8 + 40 + 25 + 35 + 10 + 20 + 20 + 6 + 16 + 14 + 14 + 25 + 4 + 14 + 5 + 5 + 25 + 20 + 10 + 35 + 6 + 6 + 3 + 6 + 16 + 4 = 532
22 + 4 + 20 + 9 + 20 + 4 + 14 + 30 + 22 + 11 + 14 + 14 + 22 + 22 + 25 + 4 + 4 + 5 + 8 + 20 + 6 + 30 + 5 + 15 + 6 + 5 + 2 + 6 + 4 + 2 + 12 + 30 + 8 + 18 + 10 + 11 + 18 + 3 = 486
6 + 12 + 15 + 25 + 100 + 100 + 100 + 100 + 4 + 30 + 30 + 30 + 4 + 7 + 16 + 2 + 5 + 6 + 3 + 6 + 25 + 6 + 118 + 162 + 137 + 47 + 33 + 9 = 1138

met/ 153

M[essenger] ^&amp;^ Ad[vocate]
22

rec[eive]d 
Letturs
2 + 4 + 1 = 7

mobs
2 + 1 = 3

Bap[tize]d
1 + 2 + 1 + 1 + 2 + 13 + 3 + 1 + 1 + 2 + 1 + 2 + 2 + 2 + 1 + 1 + 1 = 27

debat
Luses
1 + 1 + 2 + 1 + 1 + 1 + 1 + 1 + 1 + 2 + 2 + 1 + 1 + 1 + 1 + 1 + 2 + 1 + 1 + 1 + 2 + 1 + 2 + 2 +2 = 34 
1 + 1 + 1 + 1 = 4

blessed 
ch{[shorthand?]}
10 + 6 + 3 = 19{[shorthand?]}

ordained 
E[lder] 2 = 2
P[riest] 2 + 1 = 3
T[eacher] 1 = 1
D[eacon] 2 = 2

{[shorthand?]} hand
m [clape] 1 + 1 + 1 + 1 = heard 4

{[shorthand?]}
1 + 1 + 1 + 1 = 4

i 2◊6.00

money
{[shorthand?]}
7.00 + 5 + 15.50 + 9.50 + 12 + 13 = $74 ◊ 74.00
11 + 74 + 6 = 91
75 = 75

[sideways text]
i gave $6 dollars for the
[[Kirtland Temple, Kirtland, Geauga County, Ohio|house]] of the Lord
&amp; Procured $70 for M &amp; Ad

An account of ^{[shorthand?]}^ travels in my Journal in the year of 1836) blessed 19 children
Travled 6557 miles
Held 153 meetings
Baptised 27 Persons
Ordained 2 Elders, 3 Priests 1 Teacher &amp; 2 deacons| Ordained 8 Persons
Pro {[shorthand?]} 22 {[shorthand?]} M &amp; Ad
I had 3 mobs come against me
Held 4 debates Healed 4 Persons {[shorthand?]} Attended 4 Conferences
Procured $91 dollars for building the house of the Lord) received 7 letters
Wrote 34 Letters
[end of sideways text]",NA
1091,9,NA,"Nov 3rd 1836. Treaded [traded] with
Brother [[Jacob Bump|Bump]] to the amount
of $12.89
Dec 7th Cr to Bump 2 pair ^socks^ 2/6 $0.94
28th Cr to one spool of th[r]ead 6
to one order on the store for Talering $3.00
[written in pencil] to 6 sheets paper 6 cts
[several lines blank]
[written in ink] Cr to Broth [[Thomas Bond|Bond]] 25 cts",NA
1091,20,NA,"[upside-down text at bottom of page] 
Mr [[Asahel Hart Woodruff, b. 1814|Asahel]] Willford
Asah
[end of upside-down text]",NA
1091,21,NA,"[upside-down text]
&amp; followed him &amp; caught him
in the River &amp; cut his throut
&amp; broat him to shore passed [[Big Sandy River, unorganized U.S. Territory|big
Sandy]] travled during the day
&amp; night to [[Parkersburg, Wood County, Virginia|parkersburg]] at the
mouth of the little penaugh [Kanawhah] River
Distance of the day [in pencil] 162 = 17562


20th Sunday Travled from parkers
burg f◊◊ri◊◊y 12 m from thence to
[[Wellsville, Columbiana County, Ohio|Welsville]] During the day &amp; night


Capt. [[Thomas Clark|^thomas^ Clark]] was in [[Wheeling, Ohio County, Virginia|wheeling]] Virginia 187 miles


21st In the morning had a happy
interviewed with priest [[Jesse Turpin|Turpin]] in
wellsville visted the Town &amp; spent
the day at Brother or Elder [[Samuel Burwell|Samuel
Burwells]] in Wellsville



W 
Kirt ""
Wilford
[Wone] 
""
heat 
[[Kirtland, Geauga County, Ohio|Kirtland]] [kirt◊◊] 
Wood
Willford 
fo the
[end of upside-down text]

WW
heart",NA
1091,22,NA,"[Content precedes previous page]
[upside-down text]
Sunday 13th Nov preached at Col
[[Joseph W. Rowlett|Rowletts]] got one Subscribr for ^M &amp; Ad^
14th Rode to [[Owenton, Owen County, Kentucky|Owington]] preached at
the court house Spent the night
at [[William Brown|Wm Browns]] Distance 6 m


15th Travled to Esq [[Mr. Hue|Hues]] 5 miles
South of the [[Big Bone Lick, Boone County, Kentucky|big bone lick]] 25 miles


16th visited the big bone lick &amp;
travled through [[Florence, Boone County, Kentucky|Florence]] &amp; spent
the night at Mr [[Mr. Sandford|Sandfords]] 25


17th went to [[Covington, Miami County, Ohio|coveington]] crossed
the ferry into [[Cincinnati, Hamilton County, Ohio|Cincinnati]] visited
the City. Saw Conway &amp; webst[er]
they told me Brother [[Asahel Hart Woodruff, b. 1814|Asahel]]
had located himself in [[Terre Haute, Vigo County, Indiana|terre
haute]] ^indiana^ in company with [[Robert A. Smith|Robert
Smith]]. I ways on the wharf when
the Flora was towed in with
one dead &amp; 11 scalded by the bursting
of the pipes I saw them taken out
Spent the night at cincinnati
on board the ^Robert^ Emmet


18th Left Cincinnati on board the
Robert Emmet passed the little
Miami River travled to [[Portsmouth, Scioto County, Ohio|portsmouth]]
^distance 118 m^ 120 miles


19th in the morning there was a
large Buck came swiming down
the river three men enter a Skiff
[end of upside-down text]

",NA
1091,24,NA,"the
Willford
heathe
heathen
the instance

[sideways text]
WW 
Willfo
W
W
heathe
[end of sideways text]

[upside-down text]
$5.00 + 5.00 + 6.00 + 4.00 + 3.00 + 2.00 = 25.00 + 33.00 + 6 = 64
S.
5 + 7 + 8 + 2 + 1 + 1 + 9 + 1 = 34
35 + 5 = 40
1.11 + 7 ct = 1.18 2nd 1.62 3 1.39 = 4.17
1217 + 2
to [[Wellsville, Columbiana County, Ohio|Welsville]] + 37 miles
456 - 45 = 413
[end of upside-down text]

[sideways text]
Tom 
&amp;
Theme
T◊ashen
Willford 
W 
m
entiontion
416 miles
Willford
[end of sideways text]",NA
1091,25,NA,"[upside-down text]
[[Johnathan Lowery|Johnathan Lowery]] 100
[[Benjamin Lynn Clapp|Benj Clapp]] 100
[[Levi Taylor|Levi Taylor]] 100
[[Uriah Nickson|Uriah Nickson]] 100


[ink change]
",NA
1091,25,"September 21, 1835 "," Monday


Sept 21 Sent a lettor
to [[John Whitmer|John Whitmer]]


Sept 21st 18365
Sent 5 subscribers for M &amp; Ad.


",09/21/1835
1091,25,"October 27, 1835 "," Tuesday


Oct 27th 1835 To [[John Whitmer|John Whitmer]]
Sent 7 subscribers 14 baptised $5.00, 4 papers


",10/27/1835
1091,25,"December 1, 1835 "," Tuesday


Dec 1st 1835 To [[John Whitmer|John Whitmer]]
6 baptised 8 subscribers $5.00 papers


",12/01/1835
1091,25,"February 16, 1836 "," Tuesday


Feb 16th 1836 To [[John Whitmer|John Whitmer]]
2 subscribers 8 baptised $45.00
$39 for the [[Kirtland Temple, Kirtland, Geauga County, Ohio|House]] $6 for papers


",02/16/1836
1091,25,"March 12, 1836 "," Saturday


March 12th 1836 To [[John Whitmer|John Whitmer]]
1 subscriber $20.00 $4 for papers
$16 for the [[Kirtland Temple, Kirtland, Geauga County, Ohio|House]] Also $20 to
Elder [[Warren Farr Parrish|W Parrish]] for House


",03/12/1836
1091,25,"May 12, 1836 "," Thursday


May 12th To [[Joseph Smith Jr.|Joseph Smith]] Sent
$3 for M &amp; Ad to [[John Whitmer|John Whitmer]]


",05/12/1836
1091,25,"May 31, 1836 "," Tuesday


May 31st To [[Oliver Cowdery|O Cowdery]] by [[Elias F. Wells|F. Wells]]
1 subscriber $2.00 for papers


",05/31/1836
1091,25,"July 14, 1836 "," Thursday


July 14th To [[Oliver Cowdery|O Cowdery]] 9 subscribers


",07/14/1836
1091,25,"September 26, 1836 "," Monday


Sept 26th To [[Oliver Cowdery|O Cowdery]] 1 subscriber
discontinued 25 B


[end of upside-down text]",09/26/1836
1091,26,NA,"[upside-down text]
I procured 73 signers to the petition to the [[Lilburn Williams Boggs|governor]]
of [[Missouri|Mis]] for redress for rongs don inflicted upon the Church
by the [[Jackson County, Missouri|jackson Co]] Mob
57 cts 1824
28 of [yung] 1835
5 days out 
2.12 + 6.16 + 6.08 + .48 + 9.30 = 24.54
{[shorthand?]}
{[shorthand?]}
{[shorthand?]} 
{[shorthand?]}

m p A m H N A A H F A

1 cm +
1 45 ion +
1 con x
1 Econ x
1 A +
1 B +
1 O
1 W 
1 Z
1 M
1 J
1 K

1798 6 + 100 = 1808 98

7 months 28 days - 5 = 23 of June
n
1880
wheron that happy stand was stood

miles 1440 + 1808 = miles 3248
meetings 9^3^7 + 70 = 16^7^0
baptized 35 + 8 = 43 
M[essenger] &amp; Ad[vocate] 20 + 4 = 24
E[vening] &amp; M[orning Star] 2

procured signers for petition 73
wrote letters 10, 8, 18
receieved letters 10
Ordained Teachers 2
&amp; Deacons 1
Mobs gathered against me times 3
Held debates 3
Healed by the laying on of hands 3
Assist Br [[Warren Farr Parrish|Parish]] Baptised 2 meetings 3
Expeld members to the number 7
[end of upside-down text]

[sideways text]
193 + 223 = 416
13 + 4 + 4 + 3 + 3 + 7 + 2 + 3 + 5 + 7 + 4 + 16 + 18 + 2 + 8 + 12 + 23 + 17 + 35 = 193
3 + 30 + 28 + 5 + 12 + 2 + 5 + 6 + 15 + 27 + 40  + 9 + 6 + 7 + 20 + 7 = 203
8
[end of sideways text]

Mr Parish

[sideways text]
Willford
456 - 350 = 106
[end of sideways text]",NA
1091,27,NA,"[upside-down text]
4 subscribers for M &amp; Ad
I procured 73 signers to the petition to the [[Lilburn Williams Boggs|Governor]]
of [[Missouri|Missouri]] for the rights taken from the Church by
the [[Jackson County, Missouri|Jackson County]] Mob divided thus ^1808^
10 in Missouri
56 in [[Arkansas Territory|Arkansas Territory]]
7 in [[Tennessee|Tennessee]]
I procured 4 subscribers for the Messenger &amp; Ad


I travled 1808 miles while holding the office 
of a Priest divided thus from the 13th of Jan 1835
to the 28th of June of the sam year


From the 13th of Jan to the 28 of June of 1835
I traveled 18808 miles ^to preach the gospel^ which time I held the office
of a Priest divided thus 212 miles in Missouri
656 miles in Arkansas Territory with Elder [[Henry Brown|H brown]]
608 with Elder brown 48 alone
9430 miles in Tenn 760 miles with E [[Warren Farr Parrish|Parrish]], 170 alone


Elder brown baptized 2 in the Arkansas in our travels
Elder Parish baptised 18 in Tenn &amp; [[Kentucky|KY]] while I was with him
I baptized 8 while I was a priest &amp; with brother
Parrish in Tennesse 


Assisted Elder brown ^while^ in baptizing 2 in Arkansas Ter
Assisted Elder Parrish in baptizing 18 in Tenn &amp; KY
And ^I^ baptized 8 ^in Tenn^ myself while with E[l]der Parish
&amp; holding the office of a priest


I held 70 meetings while officiateing in the office of a priest
10 with Elder Brown
4 alone
56 with Elder Parish


The following transactions were while i officiated
in the office of a priest


I consecrated myself &amp; effect's on
the dec 31, 1834


[end of upside-down text]

[sideways text]
185 + 50 = ◊85 = 473 - 50 = 423
608 + 48 = 656
[end of sideways text]

[sideways text]
6.08 + .48 = 6.56 + 2.12 + [73.81] = 18.98
[end of sideways text]",NA
1091,28,NA,"[sideways text]
23 + 5 + 12 + 12 + 26 + 15 + 15 + 18 + 15 + 20 + 12 + 1 + 3 + 14 + 20 = 212 
MS
24 + 20 + 8 + 25 + 20 + 20 + 20 + 30 + 26 + 5 + 1 + 5 = 1 [blank] 4
12 + 4 + 3◊ + 2 + 2 + 23 + 27 + 27 + 25 + 50 + 40 + 53 + 22 + 40 
18 + 40 + 14
br [[Henry Brown|Henry]] 
leeves
394
20 + 14 + 14 4th
out of 
[[Arkansas Territory|Arkansaw]]
32 + 35 + 24 + 30 + 30 + 14 + 5 = 170
meet Br
[[Warren Farr Parrish|parish]]
8 + 10 + 24 + 10 + 10 + 9 + 6 + 6 + 10 + 14 + 1 + 3  = 111
14 + 10 + 15 + 15 + 10 + 10 + 4 = 78 2 + 2 + 4 + 3 + 15 + 2 + 30 + 8 + 6 + 7 + 23 + 10 + 30 + 18 + 20 + 25 + 10 + 10 + 10 + 7 + 14 + 10 + 30 = 296
15 + 12 + 4 + 25 + 8 + 6 + 8 + 3 + 14 + 15 + 10 + 10 + 5 +7 + 10 + 10 + 6 + 10 + 25 + 10 + 14 + 16 + 6 + 26 = 275
1183

212 mile in [[Missouri|Missouri]]
656 miles in Arkansaw
820 with Elder Brown
218 miles travel alone
760 miles with E Parish
9430 miles in [[Tennessee|Tennessee]]
1808 travled while a priest
48 miles alone in Arkn
170 miles alone in Tenn
br brown baptized 2 p[er]s[o]ns
while i was with him
br prish bap 18 persons
while I was with him
I bap'd 8 while I w[a]s
a priest
I held 70 meetings while
I was a priest
10 with with br Brown
4 alone
56 with Elder Parrish
I got 73 signerers to the petiiton
10 in Missouri
56 in Arkansas Territory
7 in Tennessee

Number of meetings
H 10 
212 + 214 + 394 = 820
214 + 394 + 48 = 656 
212 + 214 + 394 + 48 + 170 + 111 + 78 = 1227

W 4 
48 + 170 = 218
111 + 78 + 296 + 275 = 760
170 + 111 + 78 + 296 + 275 = 9430

212 + 616 + 970 = 1798

P 56

212 + 214 + 394 + 78 + 170 + 111 + 78 + 296 + 275 = 1808
10 + 4 + 56 = 70
1798
56

170 + 111 + 78 + 296 + 275 = 760 + 170 = 930
1808 - 1798 = 10
48 + 120 = 218

1 on [C Carson]
1 Nickson
1 rowlet
1 AW

656 - 48 = 608 + 48 = 656
170
10 M + 56 A + 7 T = 73

212 + 656 + 740 = 1808

b 2 per[s]on

debates 
L 1 W [blank]

H 1 m^o^rs
1 Juic◊
2 hu◊◊◊
72 73 10 AM + 56 A + 7 = 72
[end of sideways text]

[upside-down text]
{[shorthand?]} 5 + 1 + 2 + 1 + 2 + 1 + 1 + 3 + 1 + 1 = br P 18 b
{[shorthand?]} 1 + 2 + 2 + 1 + 2 = I 8 b
[end of upside-down text]",NA
